timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1656434174125,2,HTTP Request,200,OK,Thread Group Start 1-629,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174128,2,HTTP Request,200,OK,Thread Group Start 1-630,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174132,2,HTTP Request,200,OK,Thread Group Start 1-631,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174135,2,HTTP Request,200,OK,Thread Group Start 1-632,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174139,2,HTTP Request,200,OK,Thread Group Start 1-633,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174143,2,HTTP Request,200,OK,Thread Group Start 1-634,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174146,2,HTTP Request,200,OK,Thread Group Start 1-635,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174150,2,HTTP Request,200,OK,Thread Group Start 1-636,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174153,2,HTTP Request,200,OK,Thread Group Start 1-637,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174156,2,HTTP Request,200,OK,Thread Group Start 1-638,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174160,2,HTTP Request,200,OK,Thread Group Start 1-639,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174163,2,HTTP Request,200,OK,Thread Group Start 1-640,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174167,3,HTTP Request,200,OK,Thread Group Start 1-641,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174172,1,HTTP Request,200,OK,Thread Group Start 1-642,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174175,2,HTTP Request,200,OK,Thread Group Start 1-643,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174179,2,HTTP Request,200,OK,Thread Group Start 1-644,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174183,1,HTTP Request,200,OK,Thread Group Start 1-645,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174186,2,HTTP Request,200,OK,Thread Group Start 1-646,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174189,2,HTTP Request,200,OK,Thread Group Start 1-647,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174193,2,HTTP Request,200,OK,Thread Group Start 1-648,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174196,2,HTTP Request,200,OK,Thread Group Start 1-649,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174200,2,HTTP Request,200,OK,Thread Group Start 1-650,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174203,2,HTTP Request,200,OK,Thread Group Start 1-651,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174206,2,HTTP Request,200,OK,Thread Group Start 1-652,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174210,2,HTTP Request,200,OK,Thread Group Start 1-653,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174213,2,HTTP Request,200,OK,Thread Group Start 1-654,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174216,2,HTTP Request,200,OK,Thread Group Start 1-655,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174220,2,HTTP Request,200,OK,Thread Group Start 1-656,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174223,2,HTTP Request,200,OK,Thread Group Start 1-657,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174227,2,HTTP Request,200,OK,Thread Group Start 1-658,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174229,2,HTTP Request,200,OK,Thread Group Start 1-659,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174233,2,HTTP Request,200,OK,Thread Group Start 1-660,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174236,2,HTTP Request,200,OK,Thread Group Start 1-661,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174239,2,HTTP Request,200,OK,Thread Group Start 1-662,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174242,2,HTTP Request,200,OK,Thread Group Start 1-663,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174245,2,HTTP Request,200,OK,Thread Group Start 1-664,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174249,2,HTTP Request,200,OK,Thread Group Start 1-665,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174252,2,HTTP Request,200,OK,Thread Group Start 1-666,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174255,2,HTTP Request,200,OK,Thread Group Start 1-667,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174259,2,HTTP Request,200,OK,Thread Group Start 1-668,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174263,1,HTTP Request,200,OK,Thread Group Start 1-669,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174266,2,HTTP Request,200,OK,Thread Group Start 1-670,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174270,2,HTTP Request,200,OK,Thread Group Start 1-671,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174275,2,HTTP Request,200,OK,Thread Group Start 1-672,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174279,1,HTTP Request,200,OK,Thread Group Start 1-673,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174283,2,HTTP Request,200,OK,Thread Group Start 1-674,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174288,2,HTTP Request,200,OK,Thread Group Start 1-675,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174292,3,HTTP Request,200,OK,Thread Group Start 1-676,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174300,2,HTTP Request,200,OK,Thread Group Start 1-678,text,true,,183,180,2,2,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174296,6,HTTP Request,200,OK,Thread Group Start 1-677,text,true,,183,180,2,2,http://localhost:5165/api/authentication/entermarket,6,0,1
1656434174304,8,HTTP Request,200,OK,Thread Group Start 1-679,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,8,0,1
1656434174308,18,HTTP Request,200,OK,Thread Group Start 1-680,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,18,0,1
1656434174312,25,HTTP Request,200,OK,Thread Group Start 1-681,text,true,,183,180,7,7,http://localhost:5165/api/authentication/entermarket,25,0,1
1656434174316,22,HTTP Request,200,OK,Thread Group Start 1-682,text,true,,183,180,7,7,http://localhost:5165/api/authentication/entermarket,22,0,0
1656434174322,18,HTTP Request,200,OK,Thread Group Start 1-684,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,18,0,1
1656434174330,11,HTTP Request,200,OK,Thread Group Start 1-686,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,11,0,1
1656434174319,22,HTTP Request,200,OK,Thread Group Start 1-683,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,22,0,1
1656434174334,9,HTTP Request,200,OK,Thread Group Start 1-687,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,9,0,1
1656434174339,4,HTTP Request,200,OK,Thread Group Start 1-688,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,4,0,1
1656434174326,22,HTTP Request,200,OK,Thread Group Start 1-685,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,22,0,1
1656434174344,8,HTTP Request,200,OK,Thread Group Start 1-689,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,8,0,1
1656434174348,12,HTTP Request,200,OK,Thread Group Start 1-690,text,true,,183,180,4,4,http://localhost:5165/api/authentication/entermarket,12,0,1
1656434174356,84,HTTP Request,200,OK,Thread Group Start 1-692,text,true,,183,180,27,27,http://localhost:5165/api/authentication/entermarket,84,0,1
1656434174351,89,HTTP Request,200,OK,Thread Group Start 1-691,text,true,,183,180,27,27,http://localhost:5165/api/authentication/entermarket,89,0,1
1656434174363,80,HTTP Request,200,OK,Thread Group Start 1-694,text,true,,183,180,26,26,http://localhost:5165/api/authentication/entermarket,80,0,1
1656434174360,83,HTTP Request,200,OK,Thread Group Start 1-693,text,true,,183,180,26,26,http://localhost:5165/api/authentication/entermarket,83,0,1
1656434174371,72,HTTP Request,200,OK,Thread Group Start 1-696,text,true,,183,180,26,26,http://localhost:5165/api/authentication/entermarket,72,0,1
1656434174375,69,HTTP Request,200,OK,Thread Group Start 1-697,text,true,,183,180,26,26,http://localhost:5165/api/authentication/entermarket,69,0,1
1656434174381,66,HTTP Request,200,OK,Thread Group Start 1-699,text,true,,183,180,22,22,http://localhost:5165/api/authentication/entermarket,66,0,1
1656434174368,79,HTTP Request,200,OK,Thread Group Start 1-695,text,true,,183,180,22,22,http://localhost:5165/api/authentication/entermarket,79,0,1
1656434174385,62,HTTP Request,200,OK,Thread Group Start 1-700,text,true,,183,180,22,22,http://localhost:5165/api/authentication/entermarket,62,0,0
1656434174391,57,HTTP Request,200,OK,Thread Group Start 1-702,text,true,,183,180,22,22,http://localhost:5165/api/authentication/entermarket,57,0,1
1656434174378,70,HTTP Request,200,OK,Thread Group Start 1-698,text,true,,183,180,22,22,http://localhost:5165/api/authentication/entermarket,70,0,1
1656434174397,54,HTTP Request,200,OK,Thread Group Start 1-704,text,true,,183,180,18,18,http://localhost:5165/api/authentication/entermarket,54,0,1
1656434174388,63,HTTP Request,200,OK,Thread Group Start 1-701,text,true,,183,180,18,18,http://localhost:5165/api/authentication/entermarket,63,0,1
1656434174394,58,HTTP Request,200,OK,Thread Group Start 1-703,text,true,,183,180,18,18,http://localhost:5165/api/authentication/entermarket,57,0,1
1656434174399,54,HTTP Request,200,OK,Thread Group Start 1-705,text,true,,183,180,18,18,http://localhost:5165/api/authentication/entermarket,54,0,1
1656434174402,52,HTTP Request,200,OK,Thread Group Start 1-706,text,true,,183,180,15,15,http://localhost:5165/api/authentication/entermarket,52,0,1
1656434174405,50,HTTP Request,200,OK,Thread Group Start 1-707,text,true,,183,180,15,15,http://localhost:5165/api/authentication/entermarket,50,0,1
1656434174408,48,HTTP Request,200,OK,Thread Group Start 1-708,text,true,,183,180,14,14,http://localhost:5165/api/authentication/entermarket,48,0,1
1656434174414,44,HTTP Request,200,OK,Thread Group Start 1-710,text,true,,183,180,12,12,http://localhost:5165/api/authentication/entermarket,44,0,1
1656434174417,43,HTTP Request,200,OK,Thread Group Start 1-711,text,true,,183,180,12,12,http://localhost:5165/api/authentication/entermarket,43,0,1
1656434174421,40,HTTP Request,200,OK,Thread Group Start 1-712,text,true,,183,180,11,11,http://localhost:5165/api/authentication/entermarket,40,0,1
1656434174411,51,HTTP Request,200,OK,Thread Group Start 1-709,text,true,,183,180,11,11,http://localhost:5165/api/authentication/entermarket,50,0,1
1656434174430,36,HTTP Request,200,OK,Thread Group Start 1-715,text,true,,183,180,9,9,http://localhost:5165/api/authentication/entermarket,36,0,1
1656434174428,37,HTTP Request,200,OK,Thread Group Start 1-714,text,true,,183,180,9,9,http://localhost:5165/api/authentication/entermarket,37,0,1
1656434174424,41,HTTP Request,200,OK,Thread Group Start 1-713,text,true,,183,180,9,9,http://localhost:5165/api/authentication/entermarket,41,0,1
1656434174443,26,HTTP Request,200,OK,Thread Group Start 1-718,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,26,0,1
1656434174437,32,HTTP Request,200,OK,Thread Group Start 1-717,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,32,0,1
1656434174434,35,HTTP Request,200,OK,Thread Group Start 1-716,text,true,,183,180,6,6,http://localhost:5165/api/authentication/entermarket,35,0,1
1656434174451,20,HTTP Request,200,OK,Thread Group Start 1-719,text,true,,183,180,7,7,http://localhost:5165/api/authentication/entermarket,20,0,2
1656434174459,14,HTTP Request,200,OK,Thread Group Start 1-720,text,true,,183,180,4,4,http://localhost:5165/api/authentication/entermarket,14,0,5
1656434174464,10,HTTP Request,200,OK,Thread Group Start 1-721,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,10,0,1
1656434174471,4,HTTP Request,200,OK,Thread Group Start 1-722,text,true,,183,180,3,3,http://localhost:5165/api/authentication/entermarket,4,0,1
1656434174476,2,HTTP Request,200,OK,Thread Group Start 1-723,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174480,2,HTTP Request,200,OK,Thread Group Start 1-724,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174484,2,HTTP Request,200,OK,Thread Group Start 1-725,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174488,3,HTTP Request,200,OK,Thread Group Start 1-726,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174493,2,HTTP Request,200,OK,Thread Group Start 1-727,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174499,2,HTTP Request,200,OK,Thread Group Start 1-728,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174502,3,HTTP Request,200,OK,Thread Group Start 1-729,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174507,3,HTTP Request,200,OK,Thread Group Start 1-730,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174511,3,HTTP Request,200,OK,Thread Group Start 1-731,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174515,3,HTTP Request,200,OK,Thread Group Start 1-732,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174519,2,HTTP Request,200,OK,Thread Group Start 1-733,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174523,2,HTTP Request,200,OK,Thread Group Start 1-734,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174526,2,HTTP Request,200,OK,Thread Group Start 1-735,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174531,2,HTTP Request,200,OK,Thread Group Start 1-736,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174535,2,HTTP Request,200,OK,Thread Group Start 1-737,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174538,3,HTTP Request,200,OK,Thread Group Start 1-738,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174542,2,HTTP Request,200,OK,Thread Group Start 1-739,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,0
1656434174545,3,HTTP Request,200,OK,Thread Group Start 1-740,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174549,2,HTTP Request,200,OK,Thread Group Start 1-741,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174553,3,HTTP Request,200,OK,Thread Group Start 1-742,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174557,3,HTTP Request,200,OK,Thread Group Start 1-743,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174561,2,HTTP Request,200,OK,Thread Group Start 1-744,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174565,1,HTTP Request,200,OK,Thread Group Start 1-745,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174568,2,HTTP Request,200,OK,Thread Group Start 1-746,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174572,2,HTTP Request,200,OK,Thread Group Start 1-747,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174575,3,HTTP Request,200,OK,Thread Group Start 1-748,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174579,2,HTTP Request,200,OK,Thread Group Start 1-749,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174583,1,HTTP Request,200,OK,Thread Group Start 1-750,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174586,2,HTTP Request,200,OK,Thread Group Start 1-751,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174590,2,HTTP Request,200,OK,Thread Group Start 1-752,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174594,2,HTTP Request,200,OK,Thread Group Start 1-753,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174597,2,HTTP Request,200,OK,Thread Group Start 1-754,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174601,2,HTTP Request,200,OK,Thread Group Start 1-755,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174605,2,HTTP Request,200,OK,Thread Group Start 1-756,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174608,2,HTTP Request,200,OK,Thread Group Start 1-757,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174612,2,HTTP Request,200,OK,Thread Group Start 1-758,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174615,2,HTTP Request,200,OK,Thread Group Start 1-759,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174619,2,HTTP Request,200,OK,Thread Group Start 1-760,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174623,2,HTTP Request,200,OK,Thread Group Start 1-761,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174626,3,HTTP Request,200,OK,Thread Group Start 1-762,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174630,2,HTTP Request,200,OK,Thread Group Start 1-763,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174634,2,HTTP Request,200,OK,Thread Group Start 1-764,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174637,3,HTTP Request,200,OK,Thread Group Start 1-765,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174641,2,HTTP Request,200,OK,Thread Group Start 1-766,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174644,2,HTTP Request,200,OK,Thread Group Start 1-767,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174647,3,HTTP Request,200,OK,Thread Group Start 1-768,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174651,2,HTTP Request,200,OK,Thread Group Start 1-769,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174654,3,HTTP Request,200,OK,Thread Group Start 1-770,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174659,1,HTTP Request,200,OK,Thread Group Start 1-771,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174662,2,HTTP Request,200,OK,Thread Group Start 1-772,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174665,3,HTTP Request,200,OK,Thread Group Start 1-773,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174669,2,HTTP Request,200,OK,Thread Group Start 1-774,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174673,2,HTTP Request,200,OK,Thread Group Start 1-775,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174676,2,HTTP Request,200,OK,Thread Group Start 1-776,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174680,2,HTTP Request,200,OK,Thread Group Start 1-777,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174684,2,HTTP Request,200,OK,Thread Group Start 1-778,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174687,2,HTTP Request,200,OK,Thread Group Start 1-779,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174690,2,HTTP Request,200,OK,Thread Group Start 1-780,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,2
1656434174693,2,HTTP Request,200,OK,Thread Group Start 1-781,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174697,2,HTTP Request,200,OK,Thread Group Start 1-782,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174701,2,HTTP Request,200,OK,Thread Group Start 1-783,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174705,2,HTTP Request,200,OK,Thread Group Start 1-784,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174708,2,HTTP Request,200,OK,Thread Group Start 1-785,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174711,2,HTTP Request,200,OK,Thread Group Start 1-786,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174714,3,HTTP Request,200,OK,Thread Group Start 1-787,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174718,3,HTTP Request,200,OK,Thread Group Start 1-788,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174722,2,HTTP Request,200,OK,Thread Group Start 1-789,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174726,2,HTTP Request,200,OK,Thread Group Start 1-790,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174730,2,HTTP Request,200,OK,Thread Group Start 1-791,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174733,2,HTTP Request,200,OK,Thread Group Start 1-792,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174736,3,HTTP Request,200,OK,Thread Group Start 1-793,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174741,2,HTTP Request,200,OK,Thread Group Start 1-794,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174744,3,HTTP Request,200,OK,Thread Group Start 1-795,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174749,2,HTTP Request,200,OK,Thread Group Start 1-796,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174754,1,HTTP Request,200,OK,Thread Group Start 1-797,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,0
1656434174757,2,HTTP Request,200,OK,Thread Group Start 1-798,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174762,3,HTTP Request,200,OK,Thread Group Start 1-799,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174766,3,HTTP Request,200,OK,Thread Group Start 1-800,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174770,3,HTTP Request,200,OK,Thread Group Start 1-801,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,1
1656434174775,2,HTTP Request,200,OK,Thread Group Start 1-802,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174779,3,HTTP Request,200,OK,Thread Group Start 1-803,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,3,0,2
1656434174784,2,HTTP Request,200,OK,Thread Group Start 1-804,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174788,2,HTTP Request,200,OK,Thread Group Start 1-805,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174791,2,HTTP Request,200,OK,Thread Group Start 1-806,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174794,2,HTTP Request,200,OK,Thread Group Start 1-807,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174798,2,HTTP Request,200,OK,Thread Group Start 1-808,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174801,2,HTTP Request,200,OK,Thread Group Start 1-809,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174804,2,HTTP Request,200,OK,Thread Group Start 1-810,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174807,2,HTTP Request,200,OK,Thread Group Start 1-811,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174811,1,HTTP Request,200,OK,Thread Group Start 1-812,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,1,0,1
1656434174813,2,HTTP Request,200,OK,Thread Group Start 1-813,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174817,2,HTTP Request,200,OK,Thread Group Start 1-814,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174820,2,HTTP Request,200,OK,Thread Group Start 1-815,text,true,,183,180,1,1,http://localhost:5165/api/authentication/entermarket,2,0,1
1656434174825,73,HTTP Request,200,OK,Thread Group Start 1-816,text,true,,183,180,21,21,http://localhost:5165/api/authentication/entermarket,72,0,2
1656434174832,67,HTTP Request,200,OK,Thread Group Start 1-818,text,true,,183,180,21,21,http://localhost:5165/api/authentication/entermarket,67,0,2
1656434174843,57,HTTP Request,200,OK,Thread Group Start 1-820,text,true,,183,180,21,21,http://localhost:5165/api/authentication/entermarket,56,0,1
1656434174843,57,HTTP Request,200,OK,Thread Group Start 1-819,text,true,,183,180,21,21,http://localhost:5165/api/authentication/entermarket,57,0,1
1656434174829,70,HTTP Request,200,OK,Thread Group Start 1-817,text,true,,183,180,21,21,http://localhost:5165/api/authentication/entermarket,70,0,1
1656434174845,58,HTTP Request,200,OK,Thread Group Start 1-821,text,true,,183,180,16,16,http://localhost:5165/api/authentication/entermarket,58,0,1
1656434174849,55,HTTP Request,200,OK,Thread Group Start 1-822,text,true,,183,180,17,17,http://localhost:5165/api/authentication/entermarket,55,0,1
1656434174852,52,HTTP Request,200,OK,Thread Group Start 1-823,text,true,,183,180,16,16,http://localhost:5165/api/authentication/entermarket,52,0,1
1656434174855,51,HTTP Request,200,OK,Thread Group Start 1-824,text,true,,183,180,14,14,http://localhost:5165/api/authentication/entermarket,51,0,1
